Return to the Blue Lagoon;6.245;Adventure;1991;William A. Graham;images\13888.jpg;In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.;2/08/1991
The NeverEnding Story;7.2;Adventure;1984;Wolfgang Petersen;images\34584.jpg;While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.;6/04/1984
The Vault;6.848;Drama;2021;Jaume Balagueró;images\630004.jpg;Madrid, Spain, 2010. While the whole city follows the national team's successful participation in the World Cup, a group of daring thieves look for a way into one of the most secure and guarded places on the planet.;4/03/2021
The Pacifier;6.056;Comedy;2005;Adam Shankman;images\10022.jpg;Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.;4/03/2005
Brothers;7.317;Drama;2009;Jim Sheridan;images\7445.jpg;When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.;2/12/2009
Orphan;7.001;Horror;2009;Jaume Collet-Serra;images\21208.jpg;After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.;24/07/2009
Zero Dark Thirty;6.987;Thriller;2012;Kathryn Bigelow;images\97630.jpg;A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.;19/12/2012
Tangled Ever After;7.142;Animation;2012;Byron Howard;images\82881.jpg;The kingdom is in a festive mood as everyone gathers for the royal wedding of Rapunzel and Flynn. However, when Pascal and Maximus, as flower chameleon and ring bearer, respectively, lose the gold bands, a frenzied search and recovery mission gets underway. As the desperate duo tries to find the rings before anyone discovers that they’re missing, they leave behind a trail of comical chaos that includes flying lanterns, a flock of doves, a wine barrel barricade and a very sticky finale. Will Maximus and Pascal save the day and make it to the church in time? And will they ever get Flynn’s nose right?;13/01/2012
Minority Report;7.342;Science Fiction;2002;Steven Spielberg;images\180.jpg;John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.;20/06/2002
Ocean's Eight;6.985;Crime;2018;Gary Ross;images\402900.jpg;Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.;7/06/2018
Horrible Bosses 2;6.187;Comedy;2014;Sean Anders;images\227159.jpg;Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.;12/11/2014
Goosebumps 2: Haunted Halloween;6.1;Adventure;2018;Ari Sandel;images\442062.jpg;Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!;11/10/2018
Blank Check;5.806;Comedy;1994;Rupert Wainwright;images\13962.jpg;Bullied by his siblings and nagged by his parents, 11-year-old Preston is fed up with his family -- especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and gives the boy a blank check as compensation. Preston makes the check out for $1 million and goes on a spending spree he'll never forget. Maybe now, his family will take him seriously!;11/02/1994
Neon Genesis Evangelion: The End of Evangelion;8.3;Animation;1997;Hideaki Anno;images\18491.jpg;The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.;19/07/1997
Invasion;6.934;Science Fiction;2020;Fyodor Bondarchuk;images\514207.jpg;Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time?;1/01/2020
Step Up Revolution;6.918;Music;2012;Scott Speer;images\85446.jpg;Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.;26/07/2012
Ron's Gone Wrong;7.961;Animation;2021;Sarah Smith;images\482321.jpg;In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.;14/10/2021
Star Wars: Episode III - Revenge of the Sith;7.414;Adventure;2005;George Lucas;images\1895.jpg;The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.;17/05/2005
The Father;8.146;Drama;2020;Florian Zeller;images\600354.jpg;A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.;23/12/2020
The Longest Ride;7.586;Drama;2015;George Tillman Jr.;images\228205.jpg;The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.;9/04/2015
Capricorn One;6.762;Drama;1977;Peter Hyams;images\11935.jpg;In order to protect the reputation of the American space program, a team of NASA administrators turn the first Mars mission into a phony Mars landing. Under threat of harm to their families the astronauts play their part in the deception on a staged set in a deserted military base. But once the real ship returns to Earth and burns up on re-entry, the astronauts become liabilities. Now, with the help of a crusading reporter, they must battle a sinister conspiracy that will stop at nothing to keep the truth hidden.;10/12/1977
Beneath the Planet of the Apes;6.181;Adventure;1970;Ted Post;images\1685.jpg;The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.;23/04/1970
True Romance;7.543;Action;1993;Tony Scott;images\319.jpg;Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.;9/09/1993
3096 Days;7.444;Drama;2013;Sherry Hormann;images\166666.jpg;A young Austrian girl is kidnapped and held in captivity for eight years. Based on the real-life case of Natascha Kampusch.;21/02/2013
Blacklight;6.211;Action;2022;Mark Williams;images\823625.jpg;Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.;10/02/2022
Nope;6.889;Horror;2022;Jordan Peele;images\762504.jpg;Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.;20/07/2022
Ghost Rider: Spirit of Vengeance;5.007;Action;2011;Brian Taylor;images\71676.jpg;When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.;10/12/2011
Sister Act;6.826;Music;1992;Emile Ardolino;images\2005.jpg;A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV—and identification by the mob.;28/05/1992
The Simpsons: The Good, the Bart, and the Loki;7.334;Animation;2021;David Silverman;images\846214.jpg;Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.;7/07/2021
I Know What You Did Last Summer;6;Horror;1997;Jim Gillespie;images\3597.jpg;"After four high school friends are involved in a hit-and-run road accident, they dispose of the body and vow to keep the incident a secret. A year later, they each start receiving anonymous letters bearing the warning ""I Know What You Did Last Summer.""";17/10/1997
The Wedding Ringer;6.49;Comedy;2015;Jeremy Garelick;images\252838.jpg;"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.";16/01/2015
Cirque du Freak: The Vampire's Assistant;5.76;Adventure;2009;Paul Weitz;images\24418.jpg;"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady";23/10/2009
Contact;7.42;Drama;1997;Robert Zemeckis;images\686.jpg;A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.;11/07/1997
Undisputed II: Last Man Standing;7.339;Action;2006;Isaac Florentine;images\15255.jpg;"Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka in a battle to the death. This time he is not fighting for a title, he is fighting for his life!";11/04/2006
I Spit on Your Grave 2;6.298;Thriller;2013;Steven R. Monroe;images\207768.jpg;Naturally beautiful, Katie has just settled into New York where she, like many other young women, is trying to make it as a model. But what starts out as an innocent and simple photo shoot soon turns into something disturbingly unthinkable! Raped, tortured and kidnapped to a foreign country, Jessica is buried alive and left to die. Against all odds, she manages to escape. Severely injured, she will have to tap into the darkest places of the human psyche to not only survive, but to exact her revenge…;25/08/2013
Twelve Monkeys;7.6;Science Fiction;1995;Terry Gilliam;images\63.jpg;In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.;29/12/1995
Grimsby;5.935;Action;2016;Louis Leterrier;images\267193.jpg;Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.;24/02/2016
Freddy vs. Jason;6.039;Horror;2003;Ronny Yu;images\6466.jpg;Freddy Krueger enlists Jason Voorhees to kill on his behalf on Elm Street, in order to restore fear and haunt children's dreams.;15/08/2003
Cruel Intentions;6.8;Drama;1999;Roger Kumble;images\796.jpg;Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.;5/03/1999
The Christmas Chronicles: Part Two;6.479;Family;2020;Chris Columbus;images\654028.jpg;Kate Pierce is reluctantly spending Christmas with her mom’s new boyfriend and his son Jack. But when the North Pole and Christmas are threatened to be destroyed, Kate and Jack are unexpectedly pulled into a new adventure with Santa Claus.;18/11/2020
Underworld: Rise of the Lycans;6.5;Fantasy;2009;Patrick Tatopoulos;images\12437.jpg;A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.;22/01/2009
Memories of Murder;8.063;Crime;2003;Bong Joon-ho;images\11423.jpg;During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.;2/05/2003
Man on Fire;7.45;Action;2004;Tony Scott;images\9509.jpg;Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.;23/04/2004
Infinity Pool;6.138;Horror;2023;Brandon Cronenberg;images\667216.jpg;While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.;27/01/2023
Sleepy Hollow;7.2;Drama;1999;Tim Burton;images\2668.jpg;New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.;19/11/1999
Zack and Miri Make a Porno;6.31;Comedy;2008;Kevin Smith;images\10358.jpg;Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.;18/09/2008
Lone Survivor;7.43;War;2013;Peter Berg;images\193756.jpg;Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.;24/12/2013
A.I. Artificial Intelligence;7.04;Drama;2001;Steven Spielberg;images\644.jpg;David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.;29/06/2001
The Amazing Maurice;7;Animation;2022;Toby Genkel;images\676710.jpg;Maurice is a streetwise ginger cat who comes up with a money-making scam by befriending a group of self-taught talking rats. When Maurice and the rodents meet a bookworm called Malicia, their little con soon goes down the drain.;16/12/2022
Warrior;7.841;Drama;2011;Gavin O'Connor;images\59440.jpg;The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.;9/09/2011
The Angry Birds Movie 2;7.103;Animation;2019;Thurop Van Orman;images\454640.jpg;Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.;2/08/2019
Clifford the Big Red Dog;7.2;Family;2021;Walt Becker;images\585245.jpg;As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.;10/11/2021
The Cabin in the Woods;6.606;Horror;2012;Drew Goddard;images\22970.jpg;Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.;12/04/2012
Trolls Holiday;6.7;Adventure;2017;Joel Crawford;images\484510.jpg;When the eternally optimistic Poppy, queen of the Trolls, learns that the Bergens no longer have any holidays on their calendar, she enlists the help of Branch and the rest of the gang on a delightfully quirky mission to fix something that the Bergens don't think is broken.;1/11/2017
Rush Hour 2;6.718;Action;2001;Brett Ratner;images\5175.jpg;It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.;3/08/2001
The Loft;6.417;Thriller;2014;Erik Van Looy;images\72784.jpg;For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.;14/10/2014
Secret Headquarters;6.616;Action;2022;Henry Joost;images\791155.jpg;While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.;12/08/2022
The Lover;6.997;Drama;1992;Jean-Jacques Annaud;images\10995.jpg;A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.;22/01/1992
Dolittle;6.633;Family;2020;Stephen Gaghan;images\448119.jpg;After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.;2/01/2020
The Infernal Machine;6.379;Thriller;2022;Andrew Hunt;images\916605.jpg;Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.;23/09/2022
In My Mother's Skin;6.2;Horror;2023;Kenneth Lim Dagatan;images\1058662.jpg;Stranded in the Philippines during World War II, a young girl finds that her duty to protect her dying mother is complicated by her misplaced trust in a beguiling, flesh-eating fairy.;20/01/2023
Let's Be Cops;6.465;Comedy;2014;Luke Greenfield;images\193893.jpg;It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.;13/08/2014
Ocean's Eleven;7.43;Thriller;2001;Steven Soderbergh;images\161.jpg;Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.;7/12/2001
Spirit Untamed;7.248;Animation;2021;Elaine Bogan;images\637693.jpg;Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.;20/05/2021
Rocky Balboa;6.855;Drama;2006;Sylvester Stallone;images\1246.jpg;His Wife is dead and his Son hates him, but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.;20/12/2006
Saint Seiya: Legend of Crimson Youth;7.613;Action;1988;Shigeyasu Yamauchi;images\66105.jpg;Athena receives the visit of Phoebus Abel, her older brother and God of the Corona. He informs her that he has come to destroy humanity as punishment for their corruption, just as it was done in ancient times. He dismisses Seiya and the Bronze Saints, as she will now be guarded by Abel's three Corona Saints, Atlas of Carina, Jaow of Lynx and Berenike of Coma Berenices, and the five resurrected Gold Saints who died in the Sanctuary battle: Saga of Gemini, Deathmask of Cancer, Shura of Capricorn, Camus of Aquarius and Aphrodite of Pisces. When Athena rebels against Abel's plan, he attacks her, sending her soul to Elysion, the final resting place from which there is no return. The Bronze Saints immediately rush to the Sanctuary to save her and ultimately overcome Abel.;23/07/1988
The Commuter;6.351;Action;2018;Jaume Collet-Serra;images\399035.jpg;A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.;11/01/2018
The Girl Next Door;6.713;Comedy;2004;Luke Greenfield;images\10591.jpg;Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.;9/04/2004
Night at the Museum: Battle of the Smithsonian;6.132;Adventure;2009;Shawn Levy;images\18360.jpg;Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.;20/05/2009
Gattaca;7.552;Thriller;1997;Andrew Niccol;images\782.jpg;In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.;7/09/1997
Tinker Bell;6.844;Animation;2008;Bradley Raymond;images\13179.jpg;"Journey into the secret world of Pixie Hollow and hear Tinker Bell speak for the very first time as the astonishing story of Disney's most famous fairy is finally revealed in the all-new motion picture ""Tinker Bell.""";11/09/2008
Teenage Mutant Ninja Turtles III;5.348;Action;1993;Stuart Gillard;images\1499.jpg;The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.;17/03/1993
Chicken Little;5.888;Animation;2005;Mark Dindal;images\9982.jpg;When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.;4/11/2005
[REC];7.187;Horror;2007;Jaume Balagueró;images\8329.jpg;A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.;23/11/2007
Heavily in Love 2;5.714;Comedy;2021;Marc Willard;images\758585.jpg;Opposites Isa and Ruben are totally in love and over the moon with each other. Until Mr. Perfect steps into Isa's life.;17/06/2021
Prince of Persia: The Sands of Time;6.264;Adventure;2010;Mike Newell;images\9543.jpg;A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.;19/05/2010
LEGO Disney Princess: The Castle Quest;6.8;Animation;2023;Michael D. Black;images\1153222.jpg;Tiana, Moana, Snow White, Rapunzel, and Ariel are off on an adventure as they are each unexpectedly transported to a mysterious castle. Shortly after arriving, they soon discover that Gaston has hatched an evil plan to take over all their kingdoms! The Princess characters must work together to solve challenges hidden deep within the castle walls and try to save their kingdoms from Gaston. Will bravery, quick-thinking, and teamwork prevail?;18/08/2023
The Wandering Earth;6.596;Science Fiction;2019;Frant Gwo;images\535167.jpg;When the Sun begins to expand in such a way that it will inevitably engulf and destroy the Earth in a hundred years, united mankind finds a way to avoid extinction by propelling the planet out of the Solar System using gigantic engines, moving it to a new home located four light years away, an epic journey that will last thousands of years.;5/02/2019
Robin Hood;5.894;Adventure;2018;Otto Bathurst;images\375588.jpg;A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.;21/11/2018
Triple 9;5.964;Action;2016;John Hillcoat;images\146198.jpg;A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.;19/02/2016
Interview with the Vampire;7.4;Horror;1994;Neil Jordan;images\628.jpg;A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.;11/11/1994
Alvin and the Chipmunks: The Road Chip;6.02;Adventure;2015;Walt Becker;images\258509.jpg;Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.;17/12/2015
The Hills Have Eyes 2;5.53;Horror;2007;Martin Weisz;images\9793.jpg;A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.;22/03/2007
Fred Claus;5.755;Action;2007;David Dobkin;images\5375.jpg;Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.;9/11/2007
Fist of Fury;7.289;Drama;1972;Lo Wei;images\11713.jpg;Chen Chen returns to his former school in Shanghai when he learns that his beloved instructor has been murdered. While investigating the man's death, Chen discovers that a rival Japanese school is operating a drug smuggling ring. To avenge his master’s death, Chen takes on both Chinese and Japanese assassins… and even a towering Russian.;22/03/1972
Army of Darkness;7.263;Fantasy;1992;Sam Raimi;images\766.jpg;Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.;31/10/1992
Ouija;5.2;Horror;2014;Stiles White;images\242512.jpg;A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.;24/10/2014
Heaven in Hell;7;Drama;2023;Tomasz Mandes;images\1017066.jpg;Olga and Maks are 15 years away. She is a successful woman with an established position, the mother of an adult daughter, he is a handsome young man who enjoys his life in a handful and lives only in the moment. It might seem that these two different worlds will never meet, and yet fate put them in the way.;10/02/2023
The Best Man;6.207;Action;2023;Shane Dax Taylor;images\1094319.jpg;Mercenaries seize control of a remote resort hotel during a wedding and it's up to the best man, the groom and their drunken best friend to stop the terrorists and save the hostages.;21/04/2023
The Judge;7.304;Drama;2014;David Dobkin;images\205587.jpg;A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.;8/10/2014
Casper;6.311;Fantasy;1995;Brad Silberling;images\8839.jpg;Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.;26/05/1995
Believe Me: The Abduction of Lisa McVey;8.164;Drama;2021;Jim Donovan;images\550776.jpg;On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.;1/06/2021
Goosebumps;6.317;Adventure;2015;Rob Letterman;images\257445.jpg;After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.;5/08/2015
Cowboys & Aliens;5.591;Action;2011;Jon Favreau;images\49849.jpg;A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.;29/07/2011
The Miracle Club;6.1;Comedy;2023;Thaddeus O'Sullivan;images\830721.jpg;Three close friends who have never left the outskirts of Dublin (much less Ireland) get the journey of a lifetime — a visit to Lourdes, the picturesque French town and place of miracles.;14/07/2023
Her;7.9;Romance;2013;Spike Jonze;images\152601.jpg;In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.;18/12/2013
The Roundup;7.174;Action;2022;Lee Sang-yong;images\619803.jpg;The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.;18/05/2022
Kelas Bintang - Mangga Muda;8;Drama;2023;Unknown;images\1135855.jpg;Kelas Bintang is back with this pack of drama called Mangga Muda.;10/05/2023
Never Back Down;6.745;Drama;2008;Jeff Wadlow;images\8456.jpg;Jake, full of anger after his father's death, is just starting to find a place for himself at his new Orlando high school - until Ryan, head of an underground MMA fight club, picks Jake out as a prime opponent. After being trounced by Ryan in front of the entire school, Jake begins training under the firm, moral guidance of a MMA master, where he learns how to fight... and how to avoid a fight. But it becomes obvious that a rematch will be inevitable if Jake wants to stop Ryan and his bullying, once and for all.;4/03/2008
